#Ensembl Gene ID	Tumor Type
ENSG00000139910	Melanoma
ENSG00000161940	Melanoma
ENSG00000085276	Melanoma
LOC442464	Melanoma
ENSG00000136002	Melanoma
ENSG00000198604	Melanoma
ENSG00000185513	Melanoma
ENSG00000124181	Melanoma
ENSG00000219186	Melanoma
ENSG00000163536	Melanoma
ENSG00000118482	Melanoma
ENSG00000185792	Melanoma
ENSG00000077044	Melanoma
ENSG00000165119	Melanoma
ENSG00000122507	Melanoma
ENSG00000101574	Melanoma
ENSG00000155011	Melanoma
ENSG00000012817	Melanoma
ENSG00000116147	Melanoma
ENSG00000139842	Melanoma
ENSG00000101017	Melanoma
ENSG00000179348	Melanoma
ENSG00000139618	Melanoma
ENSG00000203952	Melanoma
ENSG00000175197	Melanoma
ENSG00000140093	Melanoma
ENSG00000184507	Melanoma
ENSG00000121060	Melanoma
ENSG00000088256	Melanoma
ENSG00000175048	Melanoma
ENSG00000137845	Melanoma
ENSG00000187955	Melanoma
ENSG00000134323	Melanoma
ENSG00000164327	Melanoma
ENSG00000157404	Melanoma
ENSG00000167578	Melanoma
ENSG00000112232	Melanoma
ENSG00000175553	Melanoma
ENSG00000051382	Melanoma
ENSG00000109670	Melanoma
ENSG00000178467	Melanoma
ENSG00000067182	Melanoma
ENSG00000109756	Melanoma
ENSG00000171862	Melanoma
ENSG00000198373	Melanoma
ENSG00000137674	Melanoma
ENSG00000183035	Melanoma
ENSG00000170579	Melanoma
ENSG00000152092	Melanoma
ENSG00000009694	Melanoma
ENSG00000105559	Melanoma
ENSG00000058335	Melanoma
ENSG00000176171	Melanoma
ENSG00000165951	Melanoma
ENSG00000108292	Melanoma
ENSG00000058272	Melanoma
ENSG00000119397	Melanoma
ENSG00000144476	Melanoma
ENSG00000112379	Melanoma
ENSG00000149527	Melanoma
ENSG00000184344	Melanoma
ENSG00000077279	Melanoma
ENSG00000198060	Melanoma
ENSG00000156886	Melanoma
ENSG00000115596	Melanoma
ENSG00000152894	Melanoma
ENSG00000053254	Melanoma
ENSG00000149972	Melanoma
ENSG00000108774	Melanoma
ENSG00000115221	Melanoma
ENSG00000172349	Melanoma
ENSG00000010030	Melanoma
ENSG00000107263	Melanoma
ENSG00000103152	Melanoma
ENSG00000135913	Melanoma
ENSG00000167751	Melanoma
ENSG00000095002	Melanoma
ENSG00000170561	Melanoma
ENSG00000170248	Melanoma
ENSG00000141030	Melanoma
ENSG00000131747	Melanoma
ENSG00000102384	Melanoma
ENSG00000106346	Melanoma
ENSG00000204624	Melanoma
ENSG00000150867	Melanoma
ENSG00000073614	Melanoma
ENSG00000153147	Melanoma
ENSG00000026036	Melanoma
ENSG00000168066	Melanoma
ENSG00000185467	Melanoma
ENSG00000140396	Melanoma
ENSG00000049323	Melanoma
ENSG00000111344	Melanoma
ENSG00000077238	Melanoma
ENSG00000128731	Melanoma
ENSG00000124571	Melanoma
ENSG00000170242	Melanoma
ENSG00000181481	Melanoma
ENSG00000188452	Melanoma
ENSG00000139687	Melanoma
ENSG00000152670	Melanoma
ENSG00000149091	Melanoma
ENSG00000085224	Melanoma
ENSG00000123066	Melanoma
ENSG00000158528	Melanoma
ENSG00000141510	Melanoma
ENSG00000128656	Melanoma
ENSG00000106633	Melanoma
ENSG00000144655	Melanoma
ENSG00000136603	Melanoma
ENSG00000071205	Melanoma
RGAG4	Melanoma
ENSG00000144218	Melanoma
ENSG00000134452	Melanoma
ENSG00000151090	Melanoma
ENSG00000186575	Melanoma
ENSG00000124151	Melanoma
ENSG00000172167	Melanoma
ENSG00000198826	Melanoma
ENSG00000074266	Melanoma
ENSG00000146648	Melanoma
ENSG00000173157	Melanoma
ENSG00000050030	Melanoma
ENSG00000076924	Melanoma
ENSG00000126368	Melanoma
ENSG00000107758	Melanoma
ENSG00000148840	Melanoma
ENSG00000046889	Melanoma
ENSG00000179094	Melanoma
ENSG00000102409	Melanoma
ENSG00000100916	Melanoma
ENSG00000124177	Melanoma
ENSG00000114423	Melanoma
ENSG00000112118	Melanoma
ENSG00000119866	Melanoma
ENSG00000116016	Melanoma
ENSG00000125885	Melanoma
ENSG00000082516	Melanoma
ENSG00000145916	Melanoma
ENSG00000174953	Melanoma
ENSG00000139263	Melanoma
ENSG00000156599	Melanoma
ENSG00000171777	Melanoma
ENSG00000133731	Melanoma
ENSG00000168619	Melanoma
ENSG00000069869	Melanoma
ENSG00000129680	Melanoma
ENSG00000102245	Melanoma
ENSG00000085999	Melanoma
ENSG00000077420	Melanoma
ENSG00000070882	Melanoma
ENSG00000058866	Melanoma
ENSG00000124780	Melanoma
ENSG00000105722	Melanoma
ENSG00000185101	Melanoma
ENSG00000185591	Melanoma
ENSG00000144554	Melanoma
ENSG00000146054	Melanoma
ENSG00000066248	Melanoma
ENSG00000081237	Melanoma
ENSG00000136267	Melanoma
ENSG00000163823	Melanoma
ENSG00000065526	Melanoma
ENSG00000178974	Melanoma
ENSG00000196419	Melanoma
ENSG00000101391	Melanoma
ENSG00000077463	Melanoma
ENSG00000155962	Melanoma
ENSG00000099956	Melanoma
ENSG00000012171	Melanoma
ENSG00000213639	Melanoma
ENSG00000133704	Melanoma
ENSG00000131899	Melanoma
ENSG00000158195	Melanoma
ENSG00000169031	Melanoma
ENSG00000132139	Melanoma
ENSG00000174197	Melanoma
ENSG00000114346	Melanoma
ENSG00000099968	Melanoma
ENSG00000106823	Melanoma
ENSG00000110076	Melanoma
ENSG00000127616	Melanoma
ENSG00000180957	Melanoma
ENSG00000105879	Melanoma
ENSG00000110841	Melanoma
ENSG00000196433	Melanoma
LOC347421	Melanoma
ENSG00000155760	Melanoma
ENSG00000161405	Melanoma
ENSG00000152104	Melanoma
ENSG00000090924	Melanoma
ENSG00000180182	Melanoma
ENSG00000100505	Melanoma
ENSG00000064835	Melanoma
ENSG00000133895	Melanoma
ENSG00000108448	Melanoma
ENSG00000147576	Melanoma
ENSG00000103342	Melanoma
ENSG00000007968	Melanoma
ENSG00000100815	Melanoma
ENSG00000101773	Melanoma
ENSG00000002746	Melanoma
ENSG00000134759	Melanoma
ENSG00000198924	Melanoma
ENSG00000119729	Melanoma
ENSG00000196090	Melanoma
ENSG00000131503	Melanoma
ENSG00000147689	Melanoma
ENSG00000174485	Melanoma
ENSG00000168288	Melanoma
ENSG00000153071	Melanoma
ENSG00000164796	Melanoma
ENSG00000162711	Melanoma
ENSG00000185989	Melanoma
ENSG00000131016	Melanoma
ENSG00000159788	Melanoma
ENSG00000188021	Melanoma
ENSG00000172939	Melanoma
ENSG00000065413	Melanoma
ENSG00000137962	Melanoma
ENSG00000114124	Melanoma
ENSG00000188042	Melanoma
ENSG00000130816	Melanoma
ENSG00000168036	Melanoma
ENSG00000142303	Melanoma
ENSG00000215301	Melanoma
ENSG00000106443	Melanoma
ENSG00000165282	Melanoma
ENSG00000146122	Melanoma
ENSG00000009413	Melanoma
ENSG00000172215	Melanoma
ENSG00000184634	Melanoma
ENSG00000169891	Melanoma
ENSG00000182568	Melanoma
ENSG00000089177	Melanoma
ENSG00000141968	Melanoma
ENSG00000105855	Melanoma
ENSG00000142949	Melanoma
ENSG00000112701	Melanoma
ENSG00000172164	Melanoma
ENSG00000070950	Melanoma
ENSG00000150995	Melanoma
ENSG00000064419	Melanoma
ENSG00000113319	Melanoma
ENSG00000101868	Melanoma
ENSG00000164056	Melanoma
ENSG00000136999	Melanoma
ENSG00000101892	Melanoma
ENSG00000155890	Melanoma
ENSG00000183454	Melanoma
ENSG00000160633	Melanoma
ENSG00000140403	Melanoma
ENSG00000167994	Melanoma
ENSG00000165192	Melanoma
ENSG00000141401	Melanoma
ENSG00000005339	Melanoma
ENSG00000129055	Melanoma
ENSG00000104368	Melanoma
ENSG00000136504	Melanoma
ENSG00000070061	Melanoma
ENSG00000064012	Melanoma
ENSG00000092140	Melanoma
ENSG00000121858	Melanoma
ENSG00000148384	Melanoma
ENSG00000100888	Melanoma
ENSG00000179709	Melanoma
ENSG00000162344	Melanoma
ENSG00000175931	Melanoma
ENSG00000115705	Melanoma
ENSG00000196712	Melanoma
ENSG00000139613	Melanoma
ENSG00000151164	Melanoma
ENSG00000168646	Melanoma
ENSG00000087206	Melanoma
ENSG00000107854	Melanoma
ENSG00000173120	Melanoma
ENSG00000168916	Melanoma
ENSG00000183161	Melanoma
ENSG00000121075	Melanoma
ENSG00000188766	Melanoma
ENSG00000165458	Melanoma
ENSG00000174013	Melanoma
ENSG00000076258	Melanoma
ENSG00000110713	Melanoma
ENSG00000176979	Melanoma
ENSG00000158636	Melanoma
ENSG00000143537	Melanoma
ENSG00000134242	Melanoma
ENSG00000165168	Melanoma
ENSG00000156920	Melanoma
ENSG00000144524	Melanoma
ENSG00000119684	Melanoma
ENSG00000101076	Melanoma
ENSG00000156509	Melanoma
ENSG00000051341	Melanoma
ENSG00000152578	Melanoma
ENSG00000182054	Melanoma
ENSG00000002586	Melanoma
ENSG00000144485	Melanoma
ENSG00000025796	Melanoma
ENSG00000137497	Melanoma
ENSG00000158427	Melanoma
ENSG00000164050	Melanoma
ENSG00000186310	Melanoma
ENSG00000171656	Melanoma
ENSG00000100503	Melanoma
ENSG00000182185	Melanoma
ENSG00000106462	Melanoma
ENSG00000147601	Melanoma
ENSG00000184194	Melanoma
ENSG00000166689	Melanoma
ENSG00000089737	Melanoma
ENSG00000101972	Melanoma
ENSG00000023445	Melanoma
ENSG00000185133	Melanoma
ENSG00000118058	Melanoma
ENSG00000132153	Melanoma
ENSG00000138814	Melanoma
ENSG00000133703	Melanoma
ENSG00000174775	Melanoma
ENSG00000185019	Melanoma
ENSG00000178764	Melanoma
ENSG00000170935	Melanoma
ENSG00000204209	Melanoma
ENSG00000124789	Melanoma
ENSG00000072364	Melanoma
ENSG00000156052	Melanoma
ENSG00000148843	Melanoma
ENSG00000164754	Melanoma
ENSG00000157502	Melanoma
ENSG00000150086	Melanoma
ENSG00000185950	Melanoma
ENSG00000010017	Melanoma
ENSG00000163793	Melanoma
ENSG00000173473	Melanoma
ENSG00000132549	Melanoma
ENSG00000177485	Melanoma
ENSG00000142632	Melanoma
ENSG00000161905	Melanoma
ENSG00000109101	Melanoma
ENSG00000077713	Melanoma
ENSG00000113163	Melanoma
ENSG00000136352	Melanoma
ENSG00000072609	Melanoma
ENSG00000104738	Melanoma
ENSG00000116062	Melanoma
ENSG00000165509	Melanoma
ENSG00000182915	Melanoma
ENSG00000075290	Melanoma
ENSG00000068024	Melanoma
ENSG00000198934	Melanoma
ENSG00000070018	Melanoma
ENSG00000185963	Melanoma
ENSG00000148344	Melanoma
ENSG00000130997	Melanoma
ENSG00000067369	Melanoma
ENSG00000169180	Melanoma
ENSG00000176406	Melanoma
ENSG00000100697	Melanoma
ENSG00000171487	Melanoma
ENSG00000146938	Melanoma
ENSG00000068078	Melanoma
ENSG00000116560	Melanoma
ENSG00000136243	Melanoma
ENSG00000140259	Melanoma
ENSG00000136717	Melanoma
ENSG00000055609	Melanoma
ENSG00000169884	Melanoma
ENSG00000138193	Melanoma
ENSG00000167461	Melanoma
ENSG00000181163	Melanoma
ENSG00000052126	Melanoma
ENSG00000166401	Melanoma
ENSG00000082781	Melanoma
ENSG00000106336	Melanoma
ENSG00000110880	Melanoma
ENSG00000127914	Melanoma
ENSG00000089053	Melanoma
ENSG00000157600	Melanoma
ENSG00000145216	Melanoma
ENSG00000187091	Melanoma
ENSG00000175220	Melanoma
ENSG00000145868	Melanoma
ENSG00000111206	Melanoma
ENSG00000156787	Melanoma
ENSG00000083093	Melanoma
ENSG00000168461	Melanoma
ENSG00000077097	Melanoma
ENSG00000126803	Melanoma
ENSG00000047410	Melanoma
ENSG00000136870	Melanoma
ENSG00000103710	Melanoma
ENSG00000124496	Melanoma
ENSG00000151388	Melanoma
ENSG00000111275	Melanoma
ENSG00000132182	Melanoma
LOC441488	Melanoma
ENSG00000165996	Melanoma
ENSG00000042980	Melanoma
ENSG00000206282	Melanoma
ENSG00000169410	Melanoma
ENSG00000149451	Melanoma
ENSG00000126003	Melanoma
ENSG00000111254	Melanoma
ENSG00000136861	Melanoma
ENSG00000198767	Melanoma
ENSG00000088247	Melanoma
ENSG00000138411	Melanoma
ENSG00000143315	Melanoma
ENSG00000073111	Melanoma
ENSG00000188386	Melanoma
ENSG00000124160	Melanoma
ENSG00000173572	Melanoma
ENSG00000008277	Melanoma
ENSG00000120498	Melanoma
ENSG00000169851	Melanoma
ENSG00000119414	Melanoma
ENSG00000102038	Melanoma
ENSG00000163660	Melanoma
ENSG00000143867	Melanoma
ENSG00000099875	Melanoma
ENSG00000196154	Melanoma
ENSG00000203808	Melanoma
ENSG00000124217	Melanoma
ENSG00000135966	Melanoma
ENSG00000170160	Melanoma
ENSG00000141505	Melanoma
ENSG00000171201	Melanoma
ENSG00000167261	Melanoma
ENSG00000170011	Melanoma
ENSG00000163389	Melanoma
ENSG00000187033	Melanoma
ENSG00000213995	Melanoma
ENSG00000146197	Melanoma
ENSG00000084444	Melanoma
ENSG00000105088	Melanoma
ENSG00000183828	Melanoma
ENSG00000120907	Melanoma
ENSG00000237130	Melanoma
ENSG00000173253	Melanoma
ENSG00000151065	Melanoma
ENSG00000152422	Melanoma
ENSG00000175198	Melanoma
ENSG00000164542	Melanoma
ENSG00000214279	Melanoma
ENSG00000188162	Melanoma
ENSG00000168758	Melanoma
ENSG00000142188	Melanoma
ENSG00000054796	Melanoma
ENSG00000149115	Melanoma
ENSG00000132305	Melanoma
ENSG00000215890	Melanoma
ENSG00000164393	Melanoma
ENSG00000145113	Melanoma
ENSG00000163092	Melanoma
ENSG00000112599	Melanoma
ENSG00000066933	Melanoma
ENSG00000174982	Melanoma
ENSG00000142556	Melanoma
ENSG00000163645	Melanoma
ENSG00000111490	Melanoma
ENSG00000197426	Melanoma
ENSG00000187258	Melanoma
ENSG00000087085	Melanoma
ENSG00000144028	Melanoma
ENSG00000084674	Melanoma
ENSG00000170703	Melanoma
ENSG00000156006	Melanoma
ENSG00000176007	Melanoma
ENSG00000214329	Melanoma
ENSG00000183826	Melanoma
ENSG00000160218	Melanoma
ENSG00000181143	Melanoma
ENSG00000239732	Melanoma
ENSG00000179522	Melanoma
ENSG00000115524	Melanoma
ENSG00000211749	Melanoma
ENSG00000154611	Melanoma
ENSG00000155511	Melanoma
ENSG00000186115	Melanoma
ENSG00000145041	Melanoma
ENSG00000169933	Melanoma
ENSG00000143194	Melanoma
ENSG00000008226	Melanoma
ENSG00000197233	Melanoma
ENSG00000106479	Melanoma
ENSG00000151846	Melanoma
ENSG00000080845	Melanoma
ENSG00000186103	Melanoma
ENSG00000183837	Melanoma
ENSG00000168079	Melanoma
ENSG00000168675	Melanoma
ENSG00000143627	Melanoma
ENSG00000184330	Melanoma
ENSG00000079819	Melanoma
ENSG00000075275	Melanoma
ENSG00000132958	Melanoma
ENSG00000158258	Melanoma
ENSG00000155833	Melanoma
ENSG00000189056	Melanoma
ENSG00000166819	Melanoma
ENSG00000007314	Melanoma
ENSG00000186625	Melanoma
ENSG00000177575	Melanoma
ENSG00000244405	Melanoma
ENSG00000122965	Melanoma
ENSG00000142687	Melanoma
ENSG00000149016	Melanoma
ENSG00000115602	Melanoma
ENSG00000151079	Melanoma
ENSG00000175497	Melanoma
ENSG00000101407	Melanoma
ENSG00000167077	Melanoma
ENSG00000143469	Melanoma
ENSG00000017260	Melanoma
ENSG00000215264	Melanoma
ENSG00000188158	Melanoma
ENSG00000205325	Melanoma
ENSG00000099139	Melanoma
ENSG00000136689	Melanoma
ENSG00000020181	Melanoma
ENSG00000129270	Melanoma
ENSG00000173898	Melanoma
ENSG00000014164	Melanoma
ENSG00000189180	Melanoma
ENSG00000080618	Melanoma
ENSG00000184220	Melanoma
ENSG00000178971	Melanoma
ENSG00000144227	Melanoma
ENSG00000189079	Melanoma
ENSG00000165219	Melanoma
ENSG00000119333	Melanoma
ENSG00000120899	Melanoma
ENSG00000090989	Melanoma
ENSG00000136834	Melanoma
ENSG00000179869	Melanoma
ENSG00000166006	Melanoma
ENSG00000163053	Melanoma
ENSG00000180071	Melanoma
ENSG00000187323	Melanoma
ENSG00000160323	Melanoma
ENSG00000220948	Melanoma
ENSG00000134160	Melanoma
ENSG00000130950	Melanoma
ENSG00000182077	Melanoma
ENSG00000198538	Melanoma
ENSG00000180228	Melanoma
ENSG00000214627	Melanoma
ENSG00000197838	Melanoma
ENSG00000160072	Melanoma
ENSG00000130147	Melanoma
ENSG00000163431	Melanoma
ENSG00000083307	Melanoma
ENSG00000066382	Melanoma
ENSG00000099954	Melanoma
ENSG00000189348	Melanoma
ENSG00000055118	Melanoma
ENSG00000172940	Melanoma
ENSG00000142327	Melanoma
ENSG00000177888	Melanoma
ENSG00000072858	Melanoma
ENSG00000011426	Melanoma
ENSG00000165621	Melanoma
ENSG00000167984	Melanoma
ENSG00000204472	Melanoma
ENSG00000206260	Melanoma
ENSG00000100106	Melanoma
ENSG00000107187	Melanoma
ENSG00000182040	Melanoma
ENSG00000119314	Melanoma
ENSG00000091536	Melanoma
ENSG00000188687	Melanoma
ENSG00000198901	Melanoma
ENSG00000147684	Melanoma
ENSG00000176200	Melanoma
ENSG00000077782	Melanoma
ENSG00000135446	Melanoma
ENSG00000105976	Renal
ENSG00000184675	Renal
ENSG00000184937	Renal
ENSG00000134086	Renal
ENSG00000143294	Renal
ENSG00000068323	Renal
ENSG00000112561	Renal
ENSG00000147140	Renal
ENSG00000116560	Renal
ENSG00000225789	Renal
ENSG00000064703	Renal
ENSG00000052126	Renal
ENSG00000073060	Renal
ENSG00000164841	Renal
ENSG00000186575	Renal
ENSG00000134588	Renal
ENSG00000141510	Renal
ENSG00000132953	Renal
ENSG00000079246	Renal
ENSG00000198964	Renal
ENSG00000100034	Renal
ENSG00000130997	Renal
ENSG00000101445	Renal
ENSG00000162402	Renal
ENSG00000046889	Renal
ENSG00000048028	Renal
ENSG00000205302	Renal
ENSG00000153071	Renal
ENSG00000196482	Renal
ENSG00000164327	Renal
ENSG00000196497	Renal
ENSG00000156103	Renal
ENSG00000182901	Renal
ENSG00000143127	Renal
ENSG00000125900	Renal
ENSG00000067798	Renal
ENSG00000083312	Renal
ENSG00000069206	Renal
ENSG00000085224	Renal
ENSG00000147889	Renal
ENSG00000035687	Renal
ENSG00000126746	Renal
ENSG00000198561	Renal
ENSG00000120733	Renal
ENSG00000157106	Renal
ENSG00000174197	Renal
ENSG00000127920	Renal
ENSG00000174738	Renal
ENSG00000149311	Renal
ENSG00000011454	Renal
ENSG00000140464	Renal
ENSG00000106443	Renal
ENSG00000156509	Renal
ENSG00000104517	Renal
ENSG00000137699	Renal
ENSG00000036257	Renal
ENSG00000105821	Renal
ENSG00000100345	Renal
ENSG00000127481	Renal
ENSG00000166128	Renal
ENSG00000112964	Renal
ENSG00000111254	Renal
ENSG00000139618	Renal
ENSG00000064313	Renal
ENSG00000162927	Renal
ENSG00000160323	Renal
ENSG00000142949	Renal
ENSG00000100644	Renal
ENSG00000125686	Renal
ENSG00000169857	Renal
ENSG00000171862	Renal
ENSG00000156052	Renal
ENSG00000081307	Renal
ENSG00000136999	Renal
ENSG00000142539	Renal
ENSG00000134250	Renal
ENSG00000183454	Renal
ENSG00000160991	Renal
ENSG00000115239	Renal
ENSG00000133103	Renal
ENSG00000180182	Renal
ENSG00000071189	Renal
ENSG00000119787	Renal
ENSG00000177981	Renal
ENSG00000152556	Renal
ENSG00000155827	Renal
ENSG00000087245	Renal
ENSG00000106278	Renal
ENSG00000070018	Renal
ENSG00000155530	Renal
ENSG00000169679	Renal
ENSG00000010292	Renal
ENSG00000187955	Renal
ENSG00000159217	Renal
ENSG00000110344	Renal
ENSG00000101751	Renal
ENSG00000127616	Renal
ENSG00000103671	Renal
ENSG00000124721	Renal
ENSG00000067369	Renal
ENSG00000106617	Renal
ENSG00000126012	Renal
ENSG00000040933	Renal
ENSG00000160888	Renal
ENSG00000104321	Renal
ENSG00000162063	Renal
ENSG00000134982	Renal
ENSG00000165392	Renal
ENSG00000124571	Renal
ENSG00000174243	Renal
ENSG00000151692	Renal
ENSG00000134242	Renal
ENSG00000092853	Renal
ENSG00000157764	Renal
ENSG00000070061	Renal
ENSG00000166670	Renal
ENSG00000173599	Renal
ENSG00000132170	Renal
ENSG00000119401	Renal
ENSG00000100503	Renal
ENSG00000086758	Renal
ENSG00000087111	Renal
ENSG00000135862	Renal
ENSG00000175073	Renal
ENSG00000138032	Renal
ENSG00000157873	Renal
ENSG00000104320	Renal
ENSG00000197063	Renal
ENSG00000140873	Renal
ENSG00000132906	Renal
ENSG00000064933	Renal
ENSG00000146918	Renal
ENSG00000196712	Renal
ENSG00000170881	Renal
ENSG00000106546	Renal
ENSG00000164904	Renal
ENSG00000163629	Renal
ENSG00000165732	Renal
ENSG00000164796	Renal
ENSG00000184445	Renal
ENSG00000141646	Renal
ENSG00000146833	Renal
ENSG00000166348	Renal
ENSG00000083093	Renal
ENSG00000181929	Renal
ENSG00000116138	Renal
ENSG00000156374	Renal
ENSG00000072364	Renal
ENSG00000125354	Renal
ENSG00000118058	Renal
ENSG00000163161	Renal
ENSG00000198399	Renal
ENSG00000197140	Renal
ENSG00000076258	Renal
ENSG00000156574	Renal
ENSG00000147050	Renal
ENSG00000198846	Renal
ENSG00000145390	Renal
ENSG00000104408	Renal
ENSG00000134574	Renal
ENSG00000079739	Renal
ENSG00000141968	Renal
ENSG00000136213	Renal
ENSG00000163322	Renal
ENSG00000107679	Renal
ENSG00000039650	Renal
ENSG00000108469	Renal
ENSG00000137841	Renal
ENSG00000106571	Renal
ENSG00000078177	Renal
ENSG00000164045	Renal
ENSG00000123104	Renal
ENSG00000158169	Renal
ENSG00000162670	Renal
ENSG00000089053	Renal
ENSG00000089289	Renal
ENSG00000159388	Renal
ENSG00000112679	Renal
ENSG00000104529	Renal
ENSG00000158022	Renal
ENSG00000146463	Renal
ENSG00000044090	Renal
ENSG00000102763	Renal
ENSG00000165891	Renal
ENSG00000096401	Renal
ENSG00000197372	Renal
ENSG00000185033	Renal
ENSG00000170776	Renal
ENSG00000080345	Renal
ENSG00000100815	Renal
ENSG00000137809	Renal
ENSG00000108559	Renal
ENSG00000166913	Renal
ENSG00000153560	Renal
ENSG00000107984	Renal
ENSG00000142515	Renal
ENSG00000138448	Renal
ENSG00000124164	Renal
ENSG00000139697	Renal
ENSG00000168092	Renal
ENSG00000122008	Renal
ENSG00000157680	Renal
ENSG00000130227	Renal
ENSG00000110435	Renal
ENSG00000081237	Renal
ENSG00000179094	Renal
ENSG00000136273	Renal
ENSG00000170464	Renal
ENSG00000141027	Renal
ENSG00000124228	Renal
ENSG00000161405	Renal
ENSG00000132746	Renal
ENSG00000105176	Renal
ENSG00000146047	Renal
ENSG00000072135	Renal
ENSG00000147081	Renal
ENSG00000152894	Renal
ENSG00000168619	Renal
ENSG00000118971	Renal
ENSG00000115020	Renal
ENSG00000172955	Renal
ENSG00000124214	Renal
ENSG00000149968	Renal
ENSG00000107854	Renal
ENSG00000150995	Renal
ENSG00000014641	Renal
ENSG00000124227	Renal
ENSG00000164068	Renal
ENSG00000135541	Renal
ENSG00000091428	Renal
ENSG00000117713	Renal
ENSG00000136870	Renal
ENSG00000128266	Renal
ENSG00000149177	Renal
ENSG00000197275	Renal
ENSG00000198793	Renal
ENSG00000163781	Renal
ENSG00000095319	Renal
ENSG00000119283	Renal
ENSG00000165966	Renal
ENSG00000135414	Renal
ENSG00000122126	Renal
ENSG00000150760	Renal
ENSG00000185950	Renal
ENSG00000135108	Renal
ENSG00000101057	Renal
ENSG00000173273	Renal
ENSG00000100065	Renal
ENSG00000163673	Renal
ENSG00000120156	Renal
ENSG00000169925	Renal
ENSG00000196632	Renal
ENSG00000107779	Renal
ENSG00000080224	Renal
ENSG00000101213	Renal
ENSG00000069020	Renal
ENSG00000119408	Renal
ENSG00000153208	Renal
ENSG00000155657	Renal
ENSG00000140443	Renal
ENSG00000095777	Renal
ENSG00000138395	Renal
ENSG00000112144	Renal
ENSG00000058729	Renal
ENSG00000037280	Renal
ENSG00000178607	Renal
ENSG00000185483	Renal
ENSG00000160584	Renal
ENSG00000162733	Renal
ENSG00000128052	Renal
ENSG00000107643	Renal
ENSG00000174775	Renal
ENSG00000108516	Renal
ENSG00000139687	Renal
ENSG00000164305	Renal
ENSG00000100209	Renal
ENSG00000173157	Renal
ENSG00000163029	Renal
LOC392546	Renal
ENSG00000087460	Renal
ENSG00000133703	Renal
ENSG00000213281	Renal
ENSG00000177324	Renal
ENSG00000104637	Renal
ENSG00000157404	Renal
ENSG00000168036	Renal
ENSG00000102001	Renal
TRAD	Renal
ENSG00000170054	Renal
ENSG00000118046	Renal
ENSG00000188452	Renal
ENSG00000204569	Renal
ENSG00000170677	Renal
ENSG00000165186	Renal
ENSG00000196419	Renal
ENSG00000137337	Renal
ENSG00000102053	Renal
ENSG00000138642	Renal
ENSG00000146648	Renal
ENSG00000121879	Renal
ENSG00000163518	Renal
ENSG00000109670	Renal
ENSG00000185467	Renal
HSP90AB2P	Renal
ENSG00000147853	Renal
ENSG00000223731	Renal
ENSG00000234258	Renal
ENSG00000101197	Renal
ENSG00000139718	Renal
ENSG00000114126	Renal
ENSG00000186910	Renal
ENSG00000231737	Renal
ENSG00000104825	Renal
ENSG00000164741	Renal
ENSG00000105647	Renal
ENSG00000105722	Renal
ENSG00000100038	Renal
ENSG00000137727	Renal
ENSG00000169871	Renal
ENSG00000127452	Renal
ENSG00000127586	Renal
ENSG00000066777	Renal
ENSG00000167548	Renal
ENSG00000066136	Renal
ENSG00000206481	Renal
ENSG00000067596	Renal
ENSG00000104415	Renal
ENSG00000162433	Renal
ENSG00000240505	Renal
ENSG00000219607	Renal
ENSG00000096433	Renal
ENSG00000181555	Renal
ENSG00000169896	Renal
ENSG00000145214	Renal
ENSG00000198286	Renal
ENSG00000138663	Renal
ENSG00000102935	Renal
ENSG00000183496	Renal
ENSG00000113328	Renal
ENSG00000143756	Renal
ENSG00000175161	Renal
ENSG00000233049	Renal
ENSG00000089177	Renal
ENSG00000076662	Renal
LOC402569	Renal
ENSG00000110713	Renal
ENSG00000133056	Renal
ENSG00000012171	Renal
ENSG00000126217	Renal
ENSG00000221914	Renal
ENSG00000139517	Renal
ENSG00000164794	Renal
ENSG00000180008	Renal
ENSG00000179709	Renal
ENSG00000109072	Renal
ENSG00000107872	Renal
ENSG00000044115	Renal
ENSG00000167103	Renal
ENSG00000151276	Renal
ENSG00000123080	Renal
ENSG00000160145	Renal
ENSG00000131876	Renal
ENSG00000134480	Renal
